age,seniority,tenure,monthly_income,satisfaction_score,work_life_balance,overtime,commute_distance,promotion_last_5yrs,performance_score,trg_hrs_last_year,attrition,department_Engineering,department_Finance,department_HR,department_IT,department_Marketing,department_Operations,department_Sales
28,2,4,9215,3,4,1,18.9,0,4,17,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
37,3,14,9184,3,4,0,25.6,0,2,7,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
29,1,0,4106,3,3,0,5.0,0,3,15,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
43,1,2,5974,4,2,1,3.2,0,2,17,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22,1,0,6068,4,3,1,27.0,0,2,12,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
34,3,8,9300,4,3,0,3.1,0,3,18,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
41,3,7,11150,2,2,0,2.0,0,4,14,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
39,1,0,5580,3,4,1,7.1,0,2,18,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60,3,6,9362,3,4,1,10.7,0,2,7,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
41,2,6,7093,5,3,0,14.3,1,2,17,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
27,2,2,7337,5,3,1,17.9,0,2,22,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
37,1,0,6809,4,3,0,4.0,0,2,13,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22,1,0,3562,5,3,0,14.5,1,3,18,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37,3,10,11997,4,3,0,8.7,0,2,16,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
29,3,6,11529,4,2,0,12.0,0,2,9,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
47,3,8,12621,3,3,0,8.0,0,3,13,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
32,1,0,6286,4,3,0,6.4,0,3,10,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
36,4,10,15782,5,1,1,6.2,0,2,14,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31,2,5,9557,4,1,0,13.3,0,2,23,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
55,1,1,5428,4,4,0,10.5,0,2,14,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34,1,3,4532,3,1,0,14.4,0,3,13,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
56,4,27,13632,4,3,0,13.2,0,2,17,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
46,1,0,6726,3,3,0,4.2,0,2,14,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
42,3,10,8705,2,4,0,18.4,0,1,17,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
41,2,2,7427,3,3,1,16.2,0,2,21,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
41,3,7,10510,3,2,1,3.4,0,3,9,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22,1,0,5853,5,2,1,2.5,0,2,22,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35,1,4,7262,4,1,0,11.0,0,1,13,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
46,5,19,17909,3,2,0,23.2,0,2,13,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
37,1,4,5174,4,4,0,15.2,0,4,15,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
23,1,1,5539,3,3,0,15.7,0,3,14,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37,2,5,6219,4,1,0,14.3,0,1,14,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
55,3,10,8667,4,3,0,2.6,0,3,15,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
50,3,11,9610,4,2,0,13.3,0,2,17,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37,3,5,11877,2,3,0,10.4,0,3,17,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
47,3,8,13099,4,4,0,10.0,0,3,11,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34,1,4,6783,5,3,1,8.3,0,2,21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
22,1,0,3929,3,3,0,1.0,0,3,18,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28,1,4,4048,3,3,0,7.8,0,3,14,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
53,4,21,12614,5,1,0,4.0,0,3,18,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
35,2,3,5644,5,3,0,1.2,0,3,12,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
35,3,12,10349,3,3,0,3.0,0,3,25,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
35,2,2,8809,1,3,0,1.0,0,3,16,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
57,2,12,6966,5,2,0,10.0,0,1,16,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
54,4,27,14194,1,3,0,2.3,0,2,14,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60,3,10,9553,3,3,0,2.6,0,2,19,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
36,4,10,13949,2,2,0,12.2,0,2,16,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
40,3,6,9172,3,3,0,5.0,0,2,14,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22,1,0,4532,1,2,0,14.7,0,2,22,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
52,3,16,10039,3,2,1,23.2,0,3,15,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
26,1,0,4055,3,4,0,9.3,0,3,8,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40,2,10,7326,2,3,0,10.5,0,4,14,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
27,2,4,9053,3,1,1,2.7,0,1,15,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
32,1,0,5721,3,2,0,4.8,1,3,17,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
29,1,1,4719,3,4,1,9.8,0,2,8,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
31,3,8,8804,5,2,0,11.7,0,3,15,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
32,1,4,4341,4,3,0,2.2,0,2,11,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
32,3,8,9191,5,3,0,8.8,0,3,17,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
46,4,12,13683,4,3,0,5.1,0,2,9,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
26,2,4,6688,5,1,1,13.2,0,3,13,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
40,3,14,10712,4,2,0,4.7,0,3,10,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50,2,6,9425,5,4,0,7.7,0,2,11,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
32,2,5,9169,3,1,1,8.8,0,4,14,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30,1,1,4478,4,3,1,4.0,0,3,11,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
35,2,2,4943,2,4,1,13.8,0,2,17,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
49,1,4,5292,5,3,0,8.9,0,3,18,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
39,2,3,6443,3,2,0,17.0,0,3,17,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32,2,10,8522,5,3,0,1.8,0,1,19,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
42,2,5,6245,2,4,1,11.0,0,2,10,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26,1,2,5753,3,4,1,21.9,0,3,13,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
44,2,3,8831,1,1,0,5.6,0,2,8,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
42,1,0,4116,3,2,0,1.0,0,2,11,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34,1,1,6481,2,4,0,17.0,0,3,15,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
29,2,4,7279,3,4,1,24.1,0,4,12,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
29,1,0,4759,4,2,1,11.9,0,2,16,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
43,3,11,9797,5,4,0,13.0,0,4,15,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50,3,9,9403,3,2,0,1.8,0,3,17,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
31,3,9,11839,4,1,1,18.6,1,2,23,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
42,3,17,10989,2,3,0,14.3,0,2,9,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22,1,0,5227,5,3,0,2.4,0,3,8,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
32,3,5,11826,3,2,0,12.8,0,3,12,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
37,4,13,13860,3,4,1,11.5,1,3,20,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
28,2,6,6036,3,3,0,8.9,0,3,15,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
28,2,5,8794,3,3,1,1.9,0,2,13,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31,3,7,12343,4,3,1,16.7,0,3,11,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
40,2,9,8795,5,2,0,17.4,1,2,14,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36,3,14,9336,2,3,0,8.2,1,2,11,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22,1,0,5334,2,3,0,19.5,0,2,14,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22,1,0,5226,4,3,0,37.6,0,1,14,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31,3,9,11798,5,2,0,17.7,0,3,17,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
42,2,8,7677,4,2,0,6.0,0,2,13,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22,1,0,4973,2,2,0,4.4,0,1,13,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
33,3,7,11073,3,4,0,2.7,0,1,12,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
32,1,1,5960,4,4,1,8.5,0,1,15,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
51,3,17,10672,3,4,0,22.7,0,3,16,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34,2,11,7592,4,3,1,10.2,0,3,15,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
41,2,2,8961,3,3,0,11.3,0,3,15,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
39,2,6,9549,3,1,1,7.8,0,2,13,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22,1,0,6372,5,2,1,9.2,0,3,11,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
45,3,8,9657,4,3,0,8.1,0,2,19,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40,2,7,9734,1,2,1,1.0,0,3,15,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
43,2,5,8441,3,1,0,12.1,0,3,16,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
60,1,0,4781,4,1,0,13.1,0,2,11,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22,1,0,6461,2,2,1,24.9,0,3,16,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
55,3,15,11707,5,2,1,2.7,1,2,11,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35,4,11,12900,5,2,0,22.7,0,2,17,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
40,4,15,12387,3,3,0,9.3,0,3,16,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37,2,3,6225,5,2,0,13.7,0,3,15,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
33,3,5,9277,4,4,0,7.1,0,2,6,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
32,3,5,10905,3,4,0,22.9,0,3,15,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
41,2,7,9275,2,4,0,3.8,0,4,13,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22,1,0,6179,3,3,1,19.3,0,3,14,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
45,1,0,4092,4,3,0,9.1,0,3,11,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33,4,10,12166,3,3,0,10.6,0,4,12,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26,1,1,4644,4,2,1,16.9,0,2,11,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33,1,1,5822,3,3,0,10.7,0,3,11,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
50,4,12,12668,3,4,0,21.3,0,2,18,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
32,3,5,9349,4,2,1,11.6,0,4,12,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
41,3,13,9892,5,3,0,1.2,0,2,18,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30,3,6,10635,4,3,0,2.7,0,3,21,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45,4,17,11838,2,3,0,5.5,1,2,22,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
44,5,20,14927,2,4,1,14.1,0,4,14,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
56,3,21,10738,3,2,0,23.3,0,3,17,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36,2,3,6441,4,4,0,12.5,0,3,14,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
44,5,16,14723,4,3,0,4.5,0,3,11,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
38,3,13,11801,5,4,0,4.4,0,3,12,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,9,9708,4,3,1,13.9,0,4,13,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30,3,8,11643,5,2,0,6.7,0,4,18,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
45,3,5,8475,2,4,0,14.5,0,2,10,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
36,1,1,5924,4,4,0,7.5,0,3,15,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
37,2,8,7322,5,2,1,22.8,0,3,13,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
38,2,3,8413,3,3,0,31.0,0,2,21,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
40,3,10,12874,5,1,0,15.6,0,3,16,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
36,4,12,10615,4,1,1,31.3,0,3,20,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40,3,7,11286,5,3,0,3.5,0,3,11,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
53,3,9,9206,4,1,0,6.5,0,3,13,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
47,5,22,18648,3,3,0,19.6,0,2,7,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
46,2,10,8947,1,3,0,1.9,0,4,9,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
33,2,2,9073,4,4,0,16.3,0,2,22,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
29,2,6,6821,3,2,0,10.5,0,3,14,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
47,2,7,7164,3,1,0,6.4,0,3,20,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
46,4,19,17072,1,3,0,7.6,0,2,12,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
52,3,17,10337,4,2,1,2.7,0,2,20,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
31,2,4,6345,3,1,0,20.1,0,2,15,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35,1,0,4777,5,2,0,14.5,0,3,17,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22,1,0,4556,4,4,0,21.0,0,3,11,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
34,4,12,14963,3,4,1,14.6,0,2,16,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
47,3,23,10040,3,4,1,12.2,0,2,14,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
33,2,7,5703,4,2,1,6.6,1,3,18,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
44,2,2,6300,3,3,0,1.1,0,4,18,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
36,1,0,3833,3,4,0,11.1,0,3,16,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
41,5,19,13309,2,3,0,2.4,0,4,12,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26,1,0,4711,3,2,1,5.7,0,3,14,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
38,5,15,17414,2,3,1,9.0,1,4,14,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22,1,0,3981,3,3,0,10.1,0,2,18,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
36,2,8,6613,5,3,0,21.3,0,3,19,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22,1,0,6569,2,3,1,11.2,0,2,7,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
50,5,16,13919,3,2,1,5.2,0,3,16,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45,3,15,9753,3,1,0,4.7,1,4,11,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
42,2,5,7833,3,4,0,8.8,0,2,8,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
53,3,29,12432,4,3,1,3.0,0,2,21,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28,2,6,8771,3,2,1,13.5,0,4,13,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
55,3,6,10575,4,3,0,9.4,0,1,8,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
47,4,23,15790,5,3,0,8.0,0,2,22,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35,3,7,9202,4,4,0,13.3,0,3,12,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
49,3,9,8224,3,3,0,3.8,1,3,17,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26,1,2,3953,3,2,0,6.5,0,2,18,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
29,1,1,4724,4,3,0,8.9,0,2,12,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
31,2,3,9364,4,3,0,9.8,0,3,15,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
32,1,3,7132,3,4,0,7.8,0,2,16,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
27,2,4,5804,4,2,0,11.9,0,2,14,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
50,3,14,10924,4,2,0,4.9,0,2,14,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
35,2,10,8836,5,4,0,15.5,0,3,11,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
41,3,11,12783,5,3,1,10.4,1,3,13,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
32,3,7,11702,4,3,0,7.8,0,3,12,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
22,1,0,4492,1,4,1,17.5,0,1,14,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
40,4,15,16189,3,2,0,1.9,0,3,13,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
22,1,0,4210,4,3,1,8.2,0,3,13,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37,4,13,11695,3,3,0,7.9,0,4,19,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
24,1,0,3694,4,3,0,10.4,0,3,18,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
57,4,28,13833,5,2,0,3.8,1,3,21,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
47,2,2,5738,4,3,1,14.9,0,2,12,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
39,3,12,10280,3,2,0,6.1,0,3,16,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
50,4,11,14985,3,4,0,11.5,1,3,19,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
29,2,2,8066,3,3,0,6.0,0,2,14,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
43,1,1,6204,4,1,1,5.5,0,2,18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
39,1,0,3550,5,3,0,6.5,0,3,11,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
40,2,7,8760,3,2,0,8.3,0,3,16,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
50,3,8,10069,3,3,0,3.6,0,2,12,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45,3,7,10119,4,4,0,13.1,0,3,21,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
40,5,16,17427,1,2,0,3.2,0,3,13,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22,1,0,5588,5,2,1,11.3,0,3,15,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
28,1,0,4110,4,3,1,6.1,0,3,11,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36,2,5,6921,3,3,0,4.0,0,2,18,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
38,4,14,12050,4,3,1,35.8,0,2,10,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26,1,4,7008,4,3,1,12.4,0,2,14,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
60,3,20,13205,3,2,0,7.7,0,2,15,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
53,5,21,13393,3,2,0,11.3,0,2,12,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
44,3,11,10067,4,1,0,15.8,1,1,14,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
38,4,12,12014,5,3,0,8.7,0,3,13,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35,2,6,9167,2,2,0,6.2,0,1,10,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
28,3,6,11879,5,3,1,16.3,0,3,16,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
38,3,13,10730,3,2,0,12.9,0,3,15,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40,3,10,12375,4,4,1,15.6,0,2,18,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
25,2,3,6119,4,4,0,3.2,0,1,24,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
41,4,13,15574,3,3,1,2.4,1,3,12,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
36,1,0,4872,3,4,0,5.8,0,3,15,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22,1,0,4662,4,4,1,2.3,0,2,14,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29,3,7,8488,2,2,1,18.7,0,2,13,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33,2,4,6787,5,4,0,1.0,0,3,7,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
56,4,33,18988,3,4,1,24.0,0,2,12,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
43,4,18,11996,3,3,1,12.4,1,2,18,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24,1,1,4597,3,4,0,2.7,0,3,14,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
42,3,9,11519,3,4,0,3.6,0,4,15,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22,1,0,3840,5,1,0,7.9,0,2,20,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
48,5,21,17329,3,4,0,7.9,0,3,15,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
33,2,7,6916,4,3,0,10.6,0,3,19,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37,2,4,7739,4,4,0,3.7,0,2,18,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
51,2,4,8137,1,2,0,8.5,0,3,15,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
25,2,2,9141,5,2,0,2.1,0,2,10,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
24,1,1,5296,2,4,1,18.3,0,2,13,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
32,2,4,8189,4,3,0,5.6,0,4,16,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
48,4,15,13792,4,3,0,1.0,0,4,16,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
22,1,0,4890,4,3,0,12.8,0,2,16,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22,1,0,5648,4,3,0,9.1,0,2,14,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
33,2,8,8273,5,3,0,20.2,0,2,16,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
43,4,21,11328,5,4,1,4.9,1,2,15,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
50,4,22,13773,4,3,0,5.8,0,3,15,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
33,3,11,11897,3,3,0,23.2,0,3,14,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
33,2,7,7334,3,4,0,5.7,0,2,14,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
49,2,12,10531,5,3,1,1.4,0,2,17,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
22,1,0,4399,5,3,0,4.8,0,1,17,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34,1,4,6439,3,4,0,11.7,0,2,8,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
39,4,13,11513,2,4,1,14.0,1,3,15,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
42,4,15,15054,5,4,0,23.6,0,3,16,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
32,3,10,8703,4,3,0,1.8,0,3,10,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
38,2,11,7911,3,3,0,17.4,0,3,24,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22,1,0,3076,4,3,1,12.8,0,4,9,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
31,2,7,9438,2,2,0,1.8,0,3,24,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
42,2,11,9804,2,1,1,6.4,0,3,17,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
28,1,1,6091,3,2,1,5.0,0,1,16,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
38,3,8,12208,3,4,0,3.0,0,1,15,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
42,1,0,6297,3,4,0,3.9,0,3,10,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
34,1,2,6363,5,3,1,1.0,0,2,17,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
39,4,11,11216,3,2,0,5.8,0,2,14,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
28,2,3,6018,4,1,1,5.1,0,2,10,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35,3,12,9656,3,1,0,27.9,0,3,15,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
44,4,22,12950,3,3,0,9.4,0,3,12,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
39,2,5,5826,4,4,0,9.4,0,1,12,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
32,3,9,11234,4,2,1,12.1,0,3,17,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
40,3,9,12317,2,2,0,2.9,0,2,20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
45,3,15,9755,3,4,0,19.5,0,3,13,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
