EmployeeID,age,department,seniority,tenure,monthly_income,satisfaction_score,work_life_balance,overtime,commute_distance,promotion_last_5yrs,performance_score,trg_hrs_last_year,attrition,attrition_probability,risk_category
EMP2588,29,Sales,2,6,7044,5,2,No,20.9,No,4,15,0,0.3936806342409719,Medium Risk
EMP2589,37,Marketing,3,8,9588,4,3,Yes,7.7,No,3,14,1,0.5207826410250906,Medium Risk
EMP2590,50,Marketing,4,18,13315,3,2,No,2.8,No,3,18,0,0.41222462571199586,Medium Risk
EMP2591,33,Engineering,2,2,8878,3,2,No,20.5,No,4,16,0,0.5438178277064327,Medium Risk
EMP2592,37,HR,2,14,8341,4,1,No,8.8,No,2,15,0,0.3877731991245806,Medium Risk
EMP2593,38,Marketing,2,4,7880,3,4,Yes,1.5,No,3,15,0,0.579269835895729,Medium Risk
EMP2594,46,Marketing,3,10,10668,3,3,Yes,9.4,No,2,14,1,0.6136716490221461,High Risk
EMP2595,22,Engineering,1,0,5571,3,2,No,3.0,No,3,19,0,0.5284611206002364,Medium Risk
EMP2596,31,Operations,3,7,8852,3,4,No,11.2,No,3,23,0,0.36799574369726207,Medium Risk
EMP2597,40,Finance,2,4,7983,2,4,No,14.3,No,3,21,0,0.44823238184624226,Medium Risk
EMP2598,50,Sales,2,6,6613,4,4,No,4.0,No,3,13,0,0.3407613284066494,Medium Risk
EMP2599,33,Engineering,2,5,8700,5,1,Yes,6.2,No,2,25,1,0.6467021058412274,High Risk
EMP2600,22,Operations,1,0,4139,3,1,No,7.9,No,3,15,0,0.6214452309933756,High Risk
EMP2601,44,Sales,4,12,11430,4,1,No,14.5,No,2,13,0,0.43904883959803276,Medium Risk
EMP2602,31,Operations,1,1,4493,3,4,No,2.2,No,2,19,0,0.46020417797145957,Medium Risk
EMP2603,26,Engineering,2,2,8511,3,3,Yes,10.9,No,3,11,0,0.6132495449162648,High Risk
EMP2604,31,Marketing,2,3,7588,3,2,No,2.5,No,2,11,0,0.5210247416114421,Medium Risk
EMP2605,36,Engineering,2,4,8844,4,4,No,8.9,No,2,13,0,0.3464008699592206,Medium Risk
EMP2606,31,IT,3,8,11615,3,3,No,16.9,No,2,21,0,0.4338353043592749,Medium Risk
EMP2607,22,IT,1,0,5309,3,3,Yes,7.0,No,3,7,0,0.6197226581329723,High Risk
EMP2608,46,IT,3,5,11907,3,3,No,30.7,No,2,21,0,0.5223460965747861,Medium Risk
EMP2609,50,Sales,4,16,11484,4,3,No,5.1,No,3,15,0,0.28594031224398253,Low Risk
EMP2610,44,Operations,4,18,13184,3,3,No,8.7,No,2,15,0,0.3695531620364474,Medium Risk
EMP2611,26,Marketing,1,4,5836,3,3,Yes,6.2,No,3,14,0,0.6526343413743008,High Risk
EMP2612,35,Finance,3,9,10468,2,2,No,5.1,No,2,22,1,0.49191009383594037,Medium Risk
EMP2613,37,Sales,3,7,9199,4,1,Yes,10.3,No,2,15,0,0.6597156089292205,High Risk
EMP2614,43,Finance,4,15,14461,2,4,No,16.1,No,2,13,0,0.3456155796474957,Medium Risk
EMP2615,44,IT,3,8,12386,4,4,No,22.8,No,3,17,0,0.3535457322626555,Medium Risk
EMP2616,30,Engineering,3,6,11025,4,3,No,8.2,No,3,14,0,0.3403828713380839,Medium Risk
EMP2617,38,Sales,3,10,8926,1,3,No,15.1,No,3,16,1,0.5109518968718695,Medium Risk
EMP2618,42,Sales,2,8,7672,4,1,No,10.4,No,3,12,0,0.5209556444590849,Medium Risk
EMP2619,52,Engineering,4,16,15696,4,3,Yes,1.5,No,2,19,0,0.5017779372811472,Medium Risk
EMP2620,45,Marketing,2,8,8933,2,3,No,17.8,Yes,3,11,0,0.5064191611082622,Medium Risk
EMP2621,45,Operations,2,2,5680,5,2,No,12.4,No,4,15,0,0.4360524018926148,Medium Risk
EMP2622,38,Engineering,3,7,11309,4,2,No,1.4,No,2,16,0,0.41458726213012487,Medium Risk
EMP2623,52,Marketing,3,18,12635,3,3,Yes,9.4,No,4,11,0,0.5758393910070043,Medium Risk
EMP2624,42,HR,4,19,11627,5,3,Yes,10.2,No,3,15,0,0.275588798966889,Low Risk
EMP2625,29,Engineering,2,7,9077,1,3,No,2.1,No,3,10,0,0.5133288277140038,Medium Risk
EMP2626,52,HR,5,15,13002,4,3,Yes,13.0,No,2,17,0,0.3475211219743941,Medium Risk
EMP2627,44,Sales,2,6,6174,2,4,Yes,6.6,No,2,15,0,0.6209020079890419,High Risk
EMP2628,33,Marketing,3,11,10839,4,3,No,4.0,No,3,17,0,0.3406673339400368,Medium Risk
EMP2629,33,Sales,3,6,8684,2,1,Yes,29.6,No,3,11,0,0.7606539572111864,High Risk
EMP2630,40,Finance,2,12,9248,4,2,Yes,15.3,No,3,17,0,0.5876945561114709,Medium Risk
EMP2631,42,Sales,2,2,7247,3,3,No,7.0,No,3,23,0,0.5081654072272569,Medium Risk
EMP2632,39,IT,3,11,12304,1,3,No,30.5,No,2,16,0,0.5706486042394774,Medium Risk
EMP2633,41,Operations,3,7,8046,2,3,No,3.8,No,3,12,1,0.4558970716434023,Medium Risk
EMP2634,54,Engineering,3,12,12625,4,4,No,1.6,No,2,15,0,0.31518136738482705,Medium Risk
EMP2635,48,Engineering,5,19,18508,3,3,No,2.9,No,3,18,0,0.32918180160033034,Medium Risk
EMP2636,39,Engineering,4,15,15318,4,2,No,13.7,No,3,17,0,0.37357299222100676,Medium Risk
EMP2637,47,Operations,2,6,6299,3,3,No,24.7,No,2,9,0,0.5027014290895386,Medium Risk
EMP2638,27,Engineering,1,3,6563,3,3,No,4.8,No,4,11,0,0.4484716762830035,Medium Risk
EMP2639,41,Operations,4,11,11240,5,1,No,6.9,Yes,3,15,0,0.33808601737873045,Medium Risk
EMP2640,56,Sales,5,16,14326,5,3,No,27.7,Yes,3,18,0,0.2402249200846272,Low Risk
EMP2641,35,Sales,1,0,4143,5,4,No,4.3,No,4,22,0,0.3340029774494938,Medium Risk
EMP2642,29,Engineering,2,5,9071,4,3,No,4.8,Yes,3,15,0,0.3334355137771928,Medium Risk
EMP2643,31,Sales,1,0,3395,2,3,Yes,4.9,Yes,2,14,0,0.6687664881328628,High Risk
EMP2644,27,Marketing,1,1,5949,2,2,No,21.3,No,3,12,0,0.6508472241267177,High Risk
EMP2645,30,Sales,3,5,8549,2,2,Yes,2.0,No,2,8,0,0.6686518288731363,High Risk
EMP2646,34,Operations,4,11,10629,5,4,No,4.2,No,3,16,0,0.20255833793813444,Low Risk
EMP2647,23,Operations,1,1,3692,3,3,No,8.7,No,3,13,0,0.4808697622383151,Medium Risk
EMP2648,38,Sales,3,10,10030,2,4,Yes,10.6,No,2,12,1,0.5788738820681889,Medium Risk
EMP2649,47,HR,4,20,12314,3,4,No,16.2,No,1,16,0,0.22016558010287354,Low Risk
EMP2650,28,HR,1,2,4015,4,3,No,10.7,No,3,17,0,0.33128198124823766,Medium Risk
EMP2651,53,Finance,5,17,16281,2,4,No,12.1,No,1,13,0,0.31898708570126644,Medium Risk
EMP2652,43,Engineering,3,7,11860,3,2,No,3.9,No,2,12,0,0.48929420813390995,Medium Risk
EMP2653,48,Sales,4,24,13335,2,2,Yes,7.6,No,3,20,0,0.6054142910855004,High Risk
EMP2654,31,Engineering,3,6,12072,5,2,No,15.7,No,3,15,0,0.38074978134120585,Medium Risk
EMP2655,46,HR,2,13,7484,3,2,No,5.1,No,3,14,0,0.3757936020694823,Medium Risk
EMP2656,27,IT,2,3,8468,4,3,Yes,6.1,No,2,16,0,0.5646524885925504,Medium Risk
EMP2657,46,Operations,2,8,7415,5,3,No,10.5,No,2,20,0,0.38771714170665117,Medium Risk
EMP2658,39,Sales,4,15,11362,5,2,No,6.6,No,1,11,0,0.28684834266912984,Low Risk
EMP2659,43,Finance,4,20,14944,3,2,No,11.5,No,4,17,0,0.36194184930241324,Medium Risk
EMP2660,26,IT,2,2,8516,3,3,No,20.0,No,3,22,0,0.48271133899765156,Medium Risk
EMP2661,29,Sales,3,7,8936,4,3,Yes,8.2,No,3,17,0,0.5068490156751744,Medium Risk
EMP2662,43,Finance,3,8,11240,3,3,No,8.4,No,3,17,0,0.3988926128511123,Medium Risk
EMP2663,28,HR,2,4,6310,4,3,No,11.4,No,3,20,0,0.29863722308069307,Low Risk
EMP2664,42,Finance,1,4,6539,4,2,No,7.8,No,3,17,0,0.48833115215963063,Medium Risk
EMP2665,24,Marketing,1,1,5012,4,2,No,5.2,No,2,11,0,0.4932003686726176,Medium Risk
EMP2666,46,IT,4,18,14443,1,3,No,12.3,No,3,19,0,0.4601925942726152,Medium Risk
EMP2667,25,Engineering,1,1,5376,3,2,No,13.9,No,2,11,0,0.5376013795501166,Medium Risk
EMP2668,43,Operations,3,6,8691,3,4,No,10.4,No,2,10,0,0.3801453838423541,Medium Risk
EMP2669,44,Sales,3,8,9390,5,3,Yes,21.3,No,3,7,0,0.4874300750338701,Medium Risk
EMP2670,31,Engineering,3,8,11887,3,3,No,23.3,No,3,19,0,0.4342303664283097,Medium Risk
EMP2671,43,IT,4,13,14633,3,3,Yes,3.3,No,3,12,0,0.5256710630529141,Medium Risk
EMP2672,40,Operations,4,14,11015,3,1,No,4.9,Yes,3,17,0,0.41800352118243356,Medium Risk
EMP2673,32,Engineering,2,9,9427,4,3,Yes,22.5,No,2,15,0,0.5720763514940637,Medium Risk
EMP2674,27,Marketing,3,5,9476,3,3,No,5.9,No,3,21,0,0.41417858436557836,Medium Risk
EMP2675,22,Sales,1,0,4360,4,3,Yes,12.3,No,3,22,0,0.6218692118077808,High Risk
EMP2676,41,Engineering,2,11,10111,5,2,Yes,10.1,No,2,17,0,0.5747978137852188,Medium Risk
EMP2677,22,Finance,1,0,5461,2,3,No,11.2,No,2,19,0,0.5281464366880961,Medium Risk
EMP2678,38,Marketing,3,5,9586,3,4,No,34.0,No,1,18,0,0.443913577084068,Medium Risk
EMP2679,35,HR,4,11,10797,3,2,No,5.9,No,2,16,0,0.3077342296781414,Medium Risk
EMP2680,44,Finance,4,12,14334,3,1,No,6.3,No,2,15,0,0.4814012452377971,Medium Risk
EMP2681,34,Engineering,3,7,12519,3,2,No,1.0,No,2,25,0,0.5029673616490353,Medium Risk
EMP2682,34,Sales,1,1,4555,3,3,No,21.5,No,2,23,0,0.5576930009750839,Medium Risk
EMP2683,45,Engineering,4,21,16089,2,3,No,32.1,Yes,2,24,0,0.4180168009066372,Medium Risk
EMP2684,41,IT,3,6,11308,5,3,Yes,6.6,No,3,16,0,0.48643285781827084,Medium Risk
EMP2685,41,Operations,3,11,8935,4,4,No,10.1,No,2,8,0,0.2897266160693841,Low Risk
EMP2686,42,Engineering,2,6,9292,3,4,No,5.1,No,2,16,0,0.4047346720681693,Medium Risk
EMP2687,22,Sales,1,0,4703,3,3,No,7.9,No,3,18,0,0.4960534191090861,Medium Risk
EMP2688,45,Marketing,5,18,15753,4,1,No,25.2,No,2,15,0,0.4260296503979686,Medium Risk
EMP2689,44,Finance,3,13,11769,4,3,No,4.6,No,3,19,0,0.3178287747231268,Medium Risk
EMP2690,27,Engineering,3,5,11869,3,2,Yes,6.5,No,3,8,0,0.6296248617007363,High Risk
EMP2691,35,HR,3,8,9238,5,2,No,9.5,No,2,18,0,0.2770529157651458,Low Risk
EMP2692,37,IT,1,1,5596,3,4,No,17.0,No,3,13,0,0.4454985842691382,Medium Risk
EMP2693,36,Marketing,4,10,12667,5,3,No,3.6,Yes,2,14,1,0.2398436901902757,Low Risk
EMP2694,41,Engineering,4,15,15354,5,4,No,23.4,No,3,11,0,0.23013004503666726,Low Risk
EMP2695,52,Marketing,3,18,11278,4,4,Yes,4.5,No,3,20,0,0.4493197747065067,Medium Risk
EMP2696,48,Sales,3,10,9240,4,3,No,9.5,No,2,17,0,0.3702916641536505,Medium Risk
EMP2697,24,Sales,1,1,4446,2,4,No,8.4,No,3,18,1,0.4831036079135869,Medium Risk
EMP2698,44,IT,3,10,12726,5,3,No,11.2,Yes,2,16,0,0.2979839139202129,Low Risk
EMP2699,51,Sales,3,24,12176,4,2,No,7.5,No,3,22,0,0.37979091029548234,Medium Risk
EMP2700,41,Engineering,1,3,6003,3,3,Yes,16.2,Yes,1,12,0,0.6481878860594579,High Risk
EMP2701,48,Marketing,4,17,13822,3,3,No,16.3,No,3,19,0,0.3908367995175557,Medium Risk
EMP2702,58,Operations,4,12,10554,4,3,No,14.1,No,2,16,0,0.3549190725757184,Medium Risk
EMP2703,48,Operations,2,3,6016,3,4,No,2.9,No,2,14,1,0.4293937613629593,Medium Risk
EMP2704,40,Sales,2,9,8306,3,3,No,18.0,No,2,13,0,0.47814250369389594,Medium Risk
EMP2705,48,Finance,5,21,18441,2,1,Yes,15.7,No,3,11,1,0.6515149689096613,High Risk
EMP2706,39,HR,2,4,5253,4,2,No,17.6,No,2,7,0,0.35352726810549234,Medium Risk
EMP2707,38,HR,2,2,5915,4,2,No,2.5,No,3,18,0,0.3628192112011246,Medium Risk
EMP2708,34,Finance,2,9,9253,3,2,Yes,10.5,No,3,11,0,0.6321759505551799,High Risk
EMP2709,53,Sales,3,7,9012,2,2,Yes,11.3,No,3,12,1,0.7194144505572453,High Risk
EMP2710,29,IT,3,7,11560,2,3,No,5.5,No,3,18,0,0.45591144967208147,Medium Risk
EMP2711,53,Marketing,3,6,9697,4,3,No,17.1,No,3,14,0,0.41717241830110746,Medium Risk
EMP2712,42,Engineering,4,18,16213,2,3,Yes,15.7,No,3,17,0,0.6005244330156362,High Risk
EMP2713,24,Marketing,1,1,4979,3,3,Yes,9.9,No,2,17,0,0.6761915517368821,High Risk
EMP2714,41,Sales,4,14,12279,4,2,Yes,34.8,No,3,16,0,0.5791911212637161,Medium Risk
EMP2715,22,Marketing,1,0,5492,2,3,Yes,10.3,Yes,2,14,0,0.6938245438806041,High Risk
EMP2716,44,Sales,5,16,14522,4,1,No,7.3,No,3,10,0,0.3660254903617915,Medium Risk
EMP2717,46,Engineering,5,20,18508,3,4,Yes,18.4,No,2,15,0,0.45556011369459515,Medium Risk
EMP2718,32,Finance,1,0,4371,2,3,No,14.7,No,4,9,1,0.4963744900706989,Medium Risk
EMP2719,39,Operations,2,5,6874,3,2,No,10.0,Yes,2,18,0,0.5124167854230482,Medium Risk
EMP2720,57,Engineering,4,26,16377,3,3,No,3.7,No,3,20,0,0.33127859381105856,Medium Risk
EMP2721,32,Marketing,2,6,8131,3,1,No,14.9,Yes,3,18,0,0.5559045927332341,Medium Risk
EMP2722,27,HR,2,3,6241,2,3,No,28.4,No,3,18,0,0.4349910451330866,Medium Risk
EMP2723,52,Engineering,5,20,18496,3,2,No,15.6,No,3,15,0,0.4051345255854993,Medium Risk
EMP2724,57,Sales,1,1,4683,3,3,No,2.0,No,3,14,0,0.5454876031932796,Medium Risk
EMP2725,38,Finance,1,4,6827,3,3,No,8.9,No,3,10,0,0.46706384272981594,Medium Risk
EMP2726,48,Engineering,3,8,12647,2,3,Yes,7.3,No,3,11,0,0.6654896372664534,High Risk
EMP2727,51,IT,4,19,15434,3,2,No,10.4,No,3,14,0,0.41659609656495644,Medium Risk
EMP2728,30,HR,1,1,3205,3,3,No,1.4,Yes,3,20,0,0.3297552927313403,Medium Risk
EMP2729,33,Operations,2,5,7415,4,3,No,9.3,No,3,16,0,0.4189086406895348,Medium Risk
EMP2730,50,Engineering,2,7,8660,4,3,Yes,3.2,Yes,3,15,0,0.5222924187516111,Medium Risk
EMP2731,54,Operations,2,8,7125,2,4,No,7.2,No,2,13,0,0.48697624032437004,Medium Risk
EMP2732,43,Sales,3,6,8963,4,2,Yes,7.7,No,4,13,0,0.5894939923651696,Medium Risk
EMP2733,29,Operations,2,5,6847,3,3,Yes,8.0,No,2,15,0,0.6339149732999939,High Risk
EMP2734,57,Engineering,4,17,16399,2,2,No,3.0,No,3,16,0,0.507646870083528,Medium Risk
EMP2735,32,HR,4,10,10330,1,2,Yes,10.1,No,3,13,0,0.5723782309180074,Medium Risk
EMP2736,34,Sales,2,4,6647,4,2,Yes,3.7,No,3,19,0,0.6271761336502463,High Risk
EMP2737,41,Sales,1,4,5242,4,3,Yes,3.2,No,3,18,0,0.6228979753274623,High Risk
EMP2738,53,Finance,4,22,14718,4,3,No,1.0,No,2,17,0,0.26033440813060493,Low Risk
EMP2739,46,Marketing,3,14,10757,4,3,Yes,8.7,Yes,3,8,0,0.45959664481956697,Medium Risk
EMP2740,42,Marketing,2,4,7494,5,2,No,8.1,No,3,18,0,0.43609959985568736,Medium Risk
EMP2741,42,Engineering,3,10,12571,3,3,Yes,9.5,No,2,10,0,0.594523920019538,Medium Risk
EMP2742,38,Sales,2,13,8943,3,2,Yes,21.2,No,3,11,0,0.6769231357905785,High Risk
EMP2743,43,Operations,4,18,12480,2,3,No,11.3,No,2,9,0,0.4025464385350449,Medium Risk
EMP2744,22,Operations,1,0,4660,3,1,Yes,19.5,No,3,15,0,0.7902381217896506,High Risk
EMP2745,35,Engineering,2,2,9246,3,2,Yes,21.0,No,4,10,0,0.7064690095205319,High Risk
EMP2746,40,Marketing,2,9,8644,4,3,No,3.4,No,1,18,0,0.41885905068576096,Medium Risk
EMP2747,26,Operations,2,3,6368,4,4,No,22.2,No,3,15,0,0.36208774445684916,Medium Risk
EMP2748,41,Operations,3,5,7809,4,1,No,21.6,No,3,9,0,0.506228792335633,Medium Risk
EMP2749,35,Sales,2,11,7965,4,3,No,9.7,No,2,17,0,0.38178801048558997,Medium Risk
EMP2750,55,Operations,1,2,3678,4,1,No,6.3,Yes,3,8,0,0.5521468877195673,Medium Risk
EMP2751,53,Engineering,1,1,5888,3,4,No,22.9,No,2,14,0,0.506247074111352,Medium Risk
EMP2752,33,Finance,1,1,5682,4,3,No,14.2,No,3,16,0,0.4238308357946539,Medium Risk
EMP2753,36,Engineering,1,1,6179,2,3,No,3.1,Yes,4,20,0,0.5048796817201839,Medium Risk
EMP2754,37,Marketing,3,14,10785,3,2,No,15.2,No,3,10,0,0.44686923172273024,Medium Risk
EMP2755,33,Marketing,2,4,6738,2,4,No,2.6,No,4,17,0,0.42633721371766453,Medium Risk
EMP2756,39,Engineering,4,14,15019,5,3,Yes,18.2,No,3,17,0,0.43699325000984124,Medium Risk
EMP2757,30,HR,2,4,6072,5,2,No,6.7,No,3,12,0,0.2822025298894314,Low Risk
EMP2758,26,Finance,1,0,5594,5,3,No,3.3,No,3,15,0,0.33943171151946433,Medium Risk
EMP2759,44,HR,1,1,4496,5,2,No,2.2,No,3,15,0,0.36535904055801727,Medium Risk
EMP2760,44,Sales,4,17,12296,4,2,No,8.5,No,4,15,0,0.33188911989233305,Medium Risk
EMP2761,29,Sales,3,6,8807,5,2,Yes,12.9,Yes,2,12,0,0.4815130937912988,Medium Risk
EMP2762,46,Finance,4,19,14630,3,2,No,8.3,No,3,12,1,0.3638662660918807,Medium Risk
EMP2763,31,Operations,3,6,8424,3,3,No,9.8,No,3,24,0,0.4277874438707376,Medium Risk
EMP2764,40,Operations,2,2,6647,3,3,Yes,8.4,No,3,13,0,0.6624634997286041,High Risk
EMP2765,46,Engineering,2,4,8476,2,3,Yes,19.3,No,3,15,0,0.710803632796163,High Risk
EMP2766,37,HR,4,10,9318,4,4,No,7.7,No,3,13,0,0.16001913699720524,Low Risk
EMP2767,42,Sales,3,8,9404,2,3,No,6.3,No,3,14,1,0.4661744814784513,Medium Risk
EMP2768,32,IT,1,4,6987,4,2,Yes,13.1,No,2,15,0,0.6790307680107778,High Risk
EMP2769,36,Engineering,2,8,9753,5,2,No,6.1,Yes,2,18,0,0.35914987951970273,Medium Risk
EMP2770,35,Engineering,1,0,5504,4,2,No,11.0,No,4,10,1,0.4853548911604925,Medium Risk
EMP2771,30,Finance,3,8,11047,2,3,Yes,2.4,No,3,22,0,0.5960510728123736,Medium Risk
EMP2772,36,Operations,4,13,11217,3,3,No,2.2,No,2,16,0,0.346427048152656,Medium Risk
EMP2773,22,Sales,1,0,4857,2,4,No,12.9,No,4,16,0,0.48903864433677335,Medium Risk
EMP2774,33,Engineering,2,4,8566,2,1,No,12.7,No,3,14,0,0.6306067064301994,High Risk
EMP2775,35,Marketing,2,7,8836,4,4,No,14.7,No,4,12,0,0.3482420821189577,Medium Risk
EMP2776,35,Marketing,1,4,5393,3,1,No,3.5,No,2,18,0,0.6297140369397626,High Risk
EMP2777,35,Sales,3,13,9720,1,3,No,3.4,No,4,16,0,0.4632379972105761,Medium Risk
EMP2778,37,Finance,3,11,11694,1,4,No,9.0,No,3,12,1,0.4126620997202005,Medium Risk
EMP2779,42,HR,3,15,8753,4,3,Yes,12.3,No,3,18,0,0.37906352712179875,Medium Risk
EMP2780,46,Operations,3,5,9338,4,3,No,3.0,No,2,13,0,0.40331225411140814,Medium Risk
EMP2781,31,Sales,3,7,9382,4,2,No,1.1,No,3,10,0,0.3814054548902649,Medium Risk
EMP2782,25,Sales,1,1,4510,3,4,Yes,17.6,No,3,13,0,0.6100765389200891,High Risk
EMP2783,27,Operations,2,2,5687,3,2,No,7.6,No,1,18,0,0.5375456644418223,Medium Risk
EMP2784,33,Finance,4,10,13505,4,2,No,6.5,No,2,18,0,0.3481515558590215,Medium Risk
EMP2785,34,Operations,2,8,7566,4,3,No,6.5,No,2,9,0,0.39114786924343314,Medium Risk
EMP2786,30,Operations,1,4,4608,1,2,No,9.4,No,2,18,0,0.680893129536359,High Risk
EMP2787,25,Sales,1,0,4122,5,3,No,2.9,No,2,14,0,0.37150378993147964,Medium Risk
EMP2788,33,Engineering,3,8,12352,4,1,No,7.1,No,3,15,0,0.4765244387249682,Medium Risk
EMP2789,39,Engineering,2,3,8325,2,4,Yes,7.1,No,2,17,0,0.6381855956537357,High Risk
EMP2790,43,IT,4,15,15127,1,2,No,2.7,No,4,13,0,0.5128439022761476,Medium Risk
EMP2791,32,HR,2,6,6705,4,3,Yes,9.2,No,3,13,0,0.4442189430572117,Medium Risk
EMP2792,33,Sales,1,1,4841,5,4,Yes,4.1,No,2,15,0,0.5086746929658624,Medium Risk
EMP2793,28,Engineering,2,4,9215,3,4,Yes,18.9,No,4,17,0,0.5711612087352567,Medium Risk
EMP2794,37,Operations,3,14,9184,3,4,No,25.6,No,2,7,0,0.33891205140851666,Medium Risk
EMP2795,29,Operations,1,0,4106,3,3,No,5.0,No,3,15,0,0.5068961501691573,Medium Risk
EMP2796,43,IT,1,2,5974,4,2,Yes,3.2,No,2,17,0,0.6846151720041085,High Risk
EMP2797,22,Engineering,1,0,6068,4,3,Yes,27.0,No,2,12,0,0.63089324245452,High Risk
EMP2798,34,Marketing,3,8,9300,4,3,No,3.1,No,3,18,0,0.33848049709724953,Medium Risk
EMP2799,41,Engineering,3,7,11150,2,2,No,2.0,No,4,14,1,0.5100711645663886,Medium Risk
EMP2800,39,Sales,1,0,5580,3,4,Yes,7.1,No,2,18,0,0.6645467847996935,High Risk
EMP2801,60,Sales,3,6,9362,3,4,Yes,10.7,No,2,7,1,0.5791144028756862,Medium Risk
EMP2802,41,Sales,2,6,7093,5,3,No,14.3,Yes,2,17,0,0.3295773201278442,Medium Risk
EMP2803,27,Marketing,2,2,7337,5,3,Yes,17.9,No,2,22,0,0.5644929073841057,Medium Risk
EMP2804,37,IT,1,0,6809,4,3,No,4.0,No,2,13,0,0.4665277854940657,Medium Risk
EMP2805,22,Sales,1,0,3562,5,3,No,14.5,Yes,3,18,0,0.3336979151518138,Medium Risk
EMP2806,37,IT,3,10,11997,4,3,No,8.7,No,2,16,0,0.3583565490860712,Medium Risk
EMP2807,29,Engineering,3,6,11529,4,2,No,12.0,No,2,9,0,0.4126805074481916,Medium Risk
EMP2808,47,Engineering,3,8,12621,3,3,No,8.0,No,3,13,1,0.4416575026025889,Medium Risk
EMP2809,32,Engineering,1,0,6286,4,3,No,6.4,No,3,10,0,0.43163441675590963,Medium Risk
EMP2810,36,Engineering,4,10,15782,5,1,Yes,6.2,No,2,14,0,0.5824156388245565,Medium Risk
EMP2811,31,Engineering,2,5,9557,4,1,No,13.3,No,2,23,0,0.5539380039194687,Medium Risk
EMP2812,55,Finance,1,1,5428,4,4,No,10.5,No,2,14,0,0.4037690657529506,Medium Risk
EMP2813,34,Operations,1,3,4532,3,1,No,14.4,No,3,13,0,0.6385502436042159,High Risk
EMP2814,56,Operations,4,27,13632,4,3,No,13.2,No,2,17,0,0.2972496175028029,Low Risk
EMP2815,46,Engineering,1,0,6726,3,3,No,4.2,No,2,14,0,0.5417558946935922,Medium Risk
EMP2816,42,Operations,3,10,8705,2,4,No,18.4,No,1,17,1,0.441369880754741,Medium Risk
EMP2817,41,Marketing,2,2,7427,3,3,Yes,16.2,No,2,21,0,0.6962917216620987,High Risk
EMP2818,41,IT,3,7,10510,3,2,Yes,3.4,No,3,9,0,0.6190440132175934,High Risk
EMP2819,22,Engineering,1,0,5853,5,2,Yes,2.5,No,2,22,0,0.607572180539546,High Risk
EMP2820,35,IT,1,4,7262,4,1,No,11.0,No,1,13,0,0.5873300927272632,Medium Risk
EMP2821,46,Finance,5,19,17909,3,2,No,23.2,No,2,13,0,0.39144511153614053,Medium Risk
EMP2822,37,Operations,1,4,5174,4,4,No,15.2,No,4,15,0,0.4029617959300909,Medium Risk
EMP2823,23,Sales,1,1,5539,3,3,No,15.7,No,3,14,0,0.5126615776690072,Medium Risk
EMP2824,37,HR,2,5,6219,4,1,No,14.3,No,1,14,0,0.4362552630232832,Medium Risk
EMP2825,55,HR,3,10,8667,4,3,No,2.6,No,3,15,0,0.2635569222020106,Low Risk
EMP2826,50,Sales,3,11,9610,4,2,No,13.3,No,2,17,0,0.4413716324106152,Medium Risk
EMP2827,37,Engineering,3,5,11877,2,3,No,10.4,No,3,17,0,0.49963426133055827,Medium Risk
EMP2828,47,IT,3,8,13099,4,4,No,10.0,No,3,11,0,0.3383219971942455,Medium Risk
EMP2829,34,Engineering,1,4,6783,5,3,Yes,8.3,No,2,21,0,0.5668853226514123,Medium Risk
EMP2830,22,Sales,1,0,3929,3,3,No,1.0,No,3,18,0,0.4683857211320585,Medium Risk
EMP2831,28,HR,1,4,4048,3,3,No,7.8,No,3,14,0,0.35892867475793055,Medium Risk
EMP2832,53,Sales,4,21,12614,5,1,No,4.0,No,3,18,0,0.33808721261954194,Medium Risk
EMP2833,35,HR,2,3,5644,5,3,No,1.2,No,3,12,0,0.2342699782744163,Low Risk
EMP2834,35,Marketing,3,12,10349,3,3,No,3.0,No,3,25,0,0.3959129446697678,Medium Risk
EMP2835,35,Engineering,2,2,8809,1,3,No,1.0,No,3,16,0,0.571133192557771,Medium Risk
EMP2836,57,Operations,2,12,6966,5,2,No,10.0,No,1,16,0,0.43400245268564136,Medium Risk
EMP2837,54,Sales,4,27,14194,1,3,No,2.3,No,2,14,0,0.4192648727110914,Medium Risk
EMP2838,60,Operations,3,10,9553,3,3,No,2.6,No,2,19,0,0.4665374635444283,Medium Risk
EMP2839,36,IT,4,10,13949,2,2,No,12.2,No,2,16,0,0.5013724235514414,Medium Risk
EMP2840,40,Sales,3,6,9172,3,3,No,5.0,No,2,14,0,0.4235590938835381,Medium Risk
EMP2841,22,Operations,1,0,4532,1,2,No,14.7,No,2,22,0,0.7072816683648125,High Risk
EMP2842,52,HR,3,16,10039,3,2,Yes,23.2,No,3,15,0,0.5501780336656029,Medium Risk
EMP2843,26,HR,1,0,4055,3,4,No,9.3,No,3,8,0,0.3185418274474414,Medium Risk
EMP2844,40,Sales,2,10,7326,2,3,No,10.5,No,4,14,0,0.4775578733551379,Medium Risk
EMP2845,27,Engineering,2,4,9053,3,1,Yes,2.7,No,1,15,1,0.7312057717739586,High Risk
EMP2846,32,IT,1,0,5721,3,2,No,4.8,Yes,3,17,0,0.5108503466914539,Medium Risk
EMP2847,29,Sales,1,1,4719,3,4,Yes,9.8,No,2,8,0,0.6075488774486243,High Risk
